epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,2.0353660583496094,140.0962677001953,0.2636529126213592,0.4374715779899955,0.0,2.034900188446045,140.0962677001953,0.26941747572815533,0.4374715779899955,0.0,0.4374715779899955,1.6909878253936768,0.4374715779899955,1.6909878253936768,0.0,0.0,0.0,0
1,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.8313534259796143,125.8572769165039,0.5075849514563107,0.63756252842201,0.0,1.831602931022644,125.8572769165039,0.5239684466019418,0.63756252842201,0.0,0.63756252842201,1.5721949338912964,0.63756252842201,1.5721949338912964,0.0,0.0,0.0,0
2,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.6455045938491821,112.83740234375,0.6656553398058253,0.7467030468394725,0.0,1.6468710899353027,112.83740234375,0.6738470873786407,0.7467030468394725,0.0,0.7467030468394725,1.4410459995269775,0.7467030468394725,1.4410459995269775,0.0,0.0,0.0,0
3,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.4761899709701538,100.94525909423828,0.7487864077669902,0.8021828103683493,0.0,1.4777462482452393,100.94525909423828,0.7515169902912622,0.8021828103683493,0.0,0.8021828103683493,1.3038769960403442,0.8021828103683493,1.3038769960403442,0.0,0.0,0.0,0
4,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.3228307962417603,90.21146392822266,0.7936893203883495,0.8412914961346066,0.0,1.325355887413025,90.21146392822266,0.7936893203883495,0.8412914961346066,0.0,0.8412914961346066,1.168114185333252,0.8412914961346066,1.168114185333252,0.0,0.0,0.0,0
5,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.1865694522857666,80.64566802978516,0.8164441747572816,0.8599363346975898,0.0,1.1901487112045288,80.64566802978516,0.8228155339805825,0.8599363346975898,0.0,0.8599363346975898,1.039116621017456,0.8599363346975898,1.039116621017456,0.0,0.0,0.0,0
6,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.0657985210418701,72.20927429199219,0.8328276699029126,0.880400181900864,0.0,1.071549654006958,72.20927429199219,0.8461771844660194,0.880400181900864,0.0,0.880400181900864,0.9195809364318848,0.880400181900864,0.9195809364318848,0.0,0.0,0.0,0
7,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.9597173929214478,64.84156799316406,0.8489077669902912,0.8926784902228285,0.0,0.9685006737709045,64.84156799316406,0.8595266990291263,0.8926784902228285,0.0,0.8926784902228285,0.8120965361595154,0.8926784902228285,0.8120965361595154,0.0,0.0,0.0,0
8,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.867311418056488,58.449581146240234,0.8637742718446602,0.903137789904502,0.0,0.8777966499328613,58.449581146240234,0.8683252427184466,0.903137789904502,0.0,0.903137789904502,0.7166739106178284,0.903137789904502,0.7166739106178284,0.0,0.0,0.0,0
9,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.7881273031234741,52.929290771484375,0.8768203883495146,0.9076853115052297,0.0,0.7990210056304932,52.929290771484375,0.8810679611650486,0.9076853115052297,0.0,0.9076853115052297,0.6342459917068481,0.9076853115052297,0.6342459917068481,0.0,0.0,0.0,0
10,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.7203253507614136,48.1719970703125,0.8828883495145631,0.91268758526603,0.0,0.7306944131851196,48.1719970703125,0.8892597087378641,0.91268758526603,0.0,0.91268758526603,0.56353360414505,0.91268758526603,0.56353360414505,0.0,0.0,0.0,0
11,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.6624251008033752,44.06498718261719,0.8895631067961165,0.9154160982264665,0.0,0.6718047857284546,44.06498718261719,0.8941140776699029,0.9154160982264665,0.0,0.9154160982264665,0.5037861466407776,0.9154160982264665,0.5037861466407776,0.0,0.0,0.0,0
12,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.612219512462616,40.516929626464844,0.8962378640776699,0.9190541155070486,0.0,0.620781421661377,40.516929626464844,0.9001820388349514,0.9190541155070486,0.0,0.9190541155070486,0.45345792174339294,0.9190541155070486,0.45345792174339294,0.0,0.0,0.0,0
13,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.568576455116272,37.44366455078125,0.9023058252427184,0.9263301500682128,0.0,0.5761412382125854,37.44366455078125,0.9044296116504854,0.9263301500682128,0.0,0.9263301500682128,0.41051745414733887,0.9263301500682128,0.41051745414733887,0.0,0.0,0.0,0
14,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.5305786728858948,34.764930725097656,0.9059466019417476,0.9313324238290132,0.0,0.5367536544799805,34.764930725097656,0.9074635922330098,0.9313324238290132,0.0,0.9313324238290132,0.3732340335845947,0.9313324238290132,0.3732340335845947,0.0,0.0,0.0,0
15,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.4973977506160736,32.42112731933594,0.908373786407767,0.933606184629377,0.0,0.501724123954773,32.42112731933594,0.9114077669902912,0.933606184629377,0.0,0.933606184629377,0.3407379984855652,0.933606184629377,0.3407379984855652,0.0,0.0,0.0,0
16,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.4679392874240875,30.359102249145508,0.9117111650485437,0.9358799454297408,0.0,0.4704815149307251,30.359102249145508,0.9135315533980582,0.9358799454297408,0.0,0.9358799454297408,0.31259486079216003,0.9358799454297408,0.31259486079216003,0.0,0.0,0.0,0
17,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.4414141774177551,28.537513732910156,0.9153519417475728,0.9381537062301046,0.0,0.44258782267570496,28.537513732910156,0.9171723300970874,0.9381537062301046,0.0,0.9381537062301046,0.288114994764328,0.9381537062301046,0.288114994764328,0.0,0.0,0.0,0
18,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.41782063245773315,26.917713165283203,0.9165655339805825,0.9395179627103228,0.0,0.41759082674980164,26.917713165283203,0.9202063106796117,0.9395179627103228,0.0,0.9395179627103228,0.26671910285949707,0.9395179627103228,0.26671910285949707,0.0,0.0,0.0,0
19,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.39662253856658936,25.46949577331543,0.9211165048543689,0.9413369713506139,0.0,0.39508283138275146,25.46949577331543,0.9226334951456311,0.9413369713506139,0.0,0.9413369713506139,0.24761831760406494,0.9413369713506139,0.24761831760406494,0.0,0.0,0.0,0
20,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3775363862514496,24.168622970581055,0.9235436893203883,0.943155979990905,0.0,0.37454521656036377,24.168622970581055,0.9253640776699029,0.943155979990905,0.0,0.943155979990905,0.230588898062706,0.943155979990905,0.230588898062706,0.0,0.0,0.0,0
21,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.35988420248031616,22.99527931213379,0.9274878640776699,0.9458844929513415,0.0,0.35588520765304565,22.99527931213379,0.9283980582524272,0.9458844929513415,0.0,0.9458844929513415,0.2151021808385849,0.9458844929513415,0.2151021808385849,0.0,0.0,0.0,0
22,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.34372156858444214,21.930908203125,0.9314320388349514,0.9477035015916325,0.0,0.33878716826438904,21.930908203125,0.9317354368932039,0.9477035015916325,0.0,0.9477035015916325,0.2009216994047165,0.9477035015916325,0.2009216994047165,0.0,0.0,0.0,0
23,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.32883220911026,20.963102340698242,0.933252427184466,0.9486130059117781,0.0,0.3229438066482544,20.963102340698242,0.9347694174757282,0.9486130059117781,0.0,0.9486130059117781,0.18826329708099365,0.9486130059117781,0.18826329708099365,0.0,0.0,0.0,0
24,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.31502634286880493,20.078359603881836,0.9356796116504854,0.9508867667121419,0.0,0.3081777095794678,20.078359603881836,0.9390169902912622,0.9508867667121419,0.0,0.9508867667121419,0.17679177224636078,0.9508867667121419,0.17679177224636078,0.0,0.0,0.0,0
25,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3021210730075836,19.26715850830078,0.9387135922330098,0.9531605275125057,0.0,0.2944680452346802,19.26715850830078,0.9408373786407767,0.9531605275125057,0.0,0.9531605275125057,0.16627539694309235,0.9531605275125057,0.16627539694309235,0.0,0.0,0.0,0
26,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.29017913341522217,18.519304275512695,0.9408373786407767,0.9531605275125057,0.0,0.28167295455932617,18.519304275512695,0.943871359223301,0.9531605275125057,0.0,0.9531605275125057,0.1563444286584854,0.9531605275125057,0.1563444286584854,0.0,0.0,0.0,0
27,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2789986729621887,17.829370498657227,0.9426577669902912,0.9567985447930878,0.0,0.2696409225463867,17.829370498657227,0.9453883495145631,0.9567985447930878,0.0,0.9567985447930878,0.14730174839496613,0.9567985447930878,0.14730174839496613,0.0,0.0,0.0,0
28,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2685146629810333,17.18987464904785,0.9444781553398058,0.9590723055934516,0.0,0.2584037184715271,17.18987464904785,0.9466019417475728,0.9590723055934516,0.0,0.9590723055934516,0.13899144530296326,0.9590723055934516,0.13899144530296326,0.0,0.0,0.0,0
29,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.25874584913253784,16.596424102783203,0.9469053398058253,0.9590723055934516,0.0,0.24794013798236847,16.596424102783203,0.9484223300970874,0.9590723055934516,0.0,0.9590723055934516,0.13123521208763123,0.9590723055934516,0.13123521208763123,0.0,0.0,0.0,0
30,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.24960505962371826,16.044103622436523,0.9493325242718447,0.9595270577535243,0.0,0.23810988664627075,16.044103622436523,0.9493325242718447,0.9595270577535243,0.0,0.9595270577535243,0.1240314468741417,0.9595270577535243,0.1240314468741417,0.0,0.0,0.0,0
31,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.24100986123085022,15.529325485229492,0.9508495145631068,0.9613460663938154,0.0,0.2288607656955719,15.529325485229492,0.9499393203883495,0.9613460663938154,0.0,0.9613460663938154,0.1172296479344368,0.9613460663938154,0.1172296479344368,0.0,0.0,0.0,0
32,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2328609675168991,15.0484619140625,0.9523665048543689,0.9618008185538881,0.0,0.22019238770008087,15.0484619140625,0.9514563106796117,0.9618008185538881,0.0,0.9618008185538881,0.11085918545722961,0.9618008185538881,0.11085918545722961,0.0,0.0,0.0,0
33,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.22516100108623505,14.598411560058594,0.9547936893203883,0.9627103228740337,0.0,0.2119801640510559,14.598411560058594,0.9526699029126213,0.9627103228740337,0.0,0.9627103228740337,0.1048659235239029,0.9627103228740337,0.1048659235239029,0.0,0.0,0.0,0
