epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.9421859979629517,60.50349044799805,0.8759101941747572,0.9095043201455207,0.0,0.847905695438385,60.1097412109375,0.883495145631068,0.9104138244656662,0.0,0.9135970895861756,0.7607468366622925,0.9099590723055935,0.7603506743907928,0.0,0.0,0.0,0
11,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.8716338872909546,55.51748275756836,0.8844053398058253,0.9154160982264665,0.0,0.7781810760498047,55.117591857910156,0.8898665048543689,0.9176898590268304,0.0,0.9176898590268304,0.6839225888252258,0.9190541155070486,0.6836442351341248,0.0,0.0,0.0,0
12,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.8091389536857605,51.119102478027344,0.8938106796116505,0.9208731241473397,0.0,0.7163194417953491,50.72041702270508,0.8950242718446602,0.9213278763074124,0.0,0.9236016371077762,0.6188110113143921,0.9231468849477035,0.6186301708221436,0.0,0.0,0.0,0
13,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.75404292345047,47.242637634277344,0.899878640776699,0.924056389267849,0.0,0.6617118120193481,46.85673522949219,0.9001820388349514,0.9267849022282856,0.0,0.9263301500682128,0.5624698400497437,0.927694406548431,0.5623732507228851,0.0,0.0,0.0,0
14,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.705643892288208,43.82740020751953,0.904126213592233,0.9272396543883583,0.0,0.6134960651397705,43.458091735839844,0.9035194174757282,0.9290586630286494,0.0,0.9290586630286494,0.5143423676490784,0.9290586630286494,0.5141295343637466,0.0,0.0,0.0,0
15,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.6629979610443115,40.816558837890625,0.908373786407767,0.9304229195088677,0.0,0.570857048034668,40.467037200927734,0.9080703883495146,0.9326966803092315,0.0,0.9308776716689404,0.4728105664253235,0.9313324238290132,0.47311607003211975,0.0,0.0,0.0,0
16,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.625063955783844,38.1579475402832,0.9117111650485437,0.9308776716689404,0.0,0.5328985452651978,37.82762908935547,0.9108009708737864,0.9349704411095953,0.0,0.9326966803092315,0.43670928478240967,0.9340609367894498,0.43750235438346863,0.0,0.0,0.0,0
17,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.5912288427352905,35.80180740356445,0.9144417475728155,0.9340609367894498,0.0,0.4990929067134857,35.48709487915039,0.9159587378640777,0.9358799454297408,0.0,0.9358799454297408,0.40518972277641296,0.9363346975898136,0.40617603063583374,0.0,0.0,0.0,0
18,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.5610023736953735,33.70792770385742,0.9171723300970874,0.9363346975898136,0.0,0.4686858355998993,33.406715393066406,0.9177791262135923,0.9358799454297408,0.0,0.9367894497498863,0.3775148093700409,0.9376989540700318,0.3784238249063492,0.0,0.0,0.0,0
19,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.5336446166038513,31.837196350097656,0.9205097087378641,0.9381537062301046,0.0,0.44133129715919495,31.550020217895508,0.9208131067961165,0.9386084583901774,0.0,0.9381537062301046,0.35307636857032776,0.9386084583901774,0.3538442552089691,0.0,0.0,0.0,0
20,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.5089346170425415,30.158130645751953,0.9238470873786407,0.9381537062301046,0.0,0.4167751669883728,29.885021209716797,0.9238470873786407,0.9399727148703957,0.0,0.9395179627103228,0.33123230934143066,0.9395179627103228,0.331839844584465,0.0,0.0,0.0,0
21,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.4865102171897888,28.645963668823242,0.9256674757281553,0.9408822191905412,0.0,0.39443111419677734,28.38460922241211,0.9277912621359223,0.9417917235106866,0.0,0.9399727148703957,0.31176167726516724,0.9413369713506139,0.3122066408395767,0.0,0.0,0.0,0
22,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.46612387895584106,27.280776977539062,0.9277912621359223,0.9422464756707595,0.0,0.37416601181030273,27.03067398071289,0.9280946601941747,0.9422464756707595,0.0,0.9417917235106866,0.2942524552345276,0.9427012278308322,0.2946094125509262,0.0,0.0,0.0,0
23,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.44738394021987915,26.04378318786621,0.9299150485436893,0.9436107321509777,0.0,0.3556089401245117,25.802082061767578,0.9296116504854369,0.9440654843110505,0.0,0.9417917235106866,0.27824854850769043,0.9440654843110505,0.27871210873126984,0.0,0.0,0.0,0
24,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.4299352765083313,24.91412353515625,0.9314320388349514,0.9436107321509777,0.0,0.33863022923469543,24.68610191345215,0.9317354368932039,0.9440654843110505,0.0,0.9422464756707595,0.2636267840862274,0.9440654843110505,0.2642296105623245,0.0,0.0,0.0,0
25,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.41385194659233093,23.880029678344727,0.9356796116504854,0.9436107321509777,0.0,0.3230432868003845,23.667211532592773,0.9341626213592233,0.944974988631196,0.0,0.9440654843110505,0.25014954805374146,0.944974988631196,0.25099167227745056,0.0,0.0,0.0,0
26,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.39888057112693787,22.932132720947266,0.9371966019417476,0.9445202364711233,0.0,0.30865827202796936,22.734771728515625,0.9365898058252428,0.9458844929513415,0.0,0.944974988631196,0.23762543499469757,0.9472487494315598,0.23874609917402267,0.0,0.0,0.0,0
27,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.38474684953689575,22.059410095214844,0.9387135922330098,0.9454297407912687,0.0,0.2953071594238281,21.87934684753418,0.9390169902912622,0.9481582537517054,0.0,0.946793997271487,0.22608190774917603,0.9495225102319236,0.22730693221092224,0.0,0.0,0.0,0
28,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3714316487312317,21.253780364990234,0.9405339805825242,0.9481582537517054,0.0,0.28298407793045044,21.090158462524414,0.9405339805825242,0.9481582537517054,0.0,0.9477035015916325,0.21549268066883087,0.9495225102319236,0.21673116832971573,0.0,0.0,0.0,0
29,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3588915169239044,20.508750915527344,0.9423543689320388,0.9486130059117781,0.0,0.2715296149253845,20.362403869628906,0.9423543689320388,0.9499772623919963,0.0,0.9490677580718508,0.20554204285144806,0.9504320145520692,0.20678752660751343,0.0,0.0,0.0,0
30,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.34696030616760254,19.81800651550293,0.9435679611650486,0.9490677580718508,0.0,0.2608919143676758,19.688302993774414,0.9441747572815534,0.9504320145520692,0.0,0.9504320145520692,0.1962273269891739,0.9504320145520692,0.19750048965215683,0.0,0.0,0.0,0
31,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3357080817222595,19.17633628845215,0.9444781553398058,0.9504320145520692,0.0,0.2509767413139343,19.06201171875,0.9450849514563107,0.9517962710322874,0.0,0.9522510231923602,0.18740113079547882,0.9513415188722146,0.18877212703227997,0.0,0.0,0.0,0
32,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3251059651374817,18.578285217285156,0.9450849514563107,0.9508867667121419,0.0,0.24173125624656677,18.479415893554688,0.9484223300970874,0.9531605275125057,0.0,0.952705775352433,0.1790892630815506,0.9531605275125057,0.18053001165390015,0.0,0.0,0.0,0
33,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3150365352630615,18.019344329833984,0.9469053398058253,0.9517962710322874,0.0,0.23298729956150055,17.935890197753906,0.9496359223300971,0.9536152796725784,0.0,0.9531605275125057,0.1713535189628601,0.9536152796725784,0.1728258579969406,0.0,0.0,0.0,0
34,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3054219186306,17.495973587036133,0.9496359223300971,0.952705775352433,0.0,0.22476480901241302,17.42764663696289,0.9520631067961165,0.954524783992724,0.0,0.9549795361527967,0.16399316489696503,0.9540700318326512,0.16557132452726364,0.0,0.0,0.0,0
35,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2963550388813019,17.00537109375,0.9514563106796117,0.9531605275125057,0.0,0.21705541014671326,16.95050811767578,0.9538834951456311,0.9554342883128695,0.0,0.9549795361527967,0.15709257125854492,0.9549795361527967,0.15878906100988388,0.0,0.0,0.0,0
36,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.28777027130126953,16.54338264465332,0.9523665048543689,0.9536152796725784,0.0,0.20975401997566223,16.503582000732422,0.9554004854368932,0.9558890404729422,0.0,0.9567985447930878,0.1505454033613205,0.956343792633015,0.15231696516275406,0.0,0.0,0.0,0
37,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2795712947845459,16.108787536621094,0.9541868932038835,0.954524783992724,0.0,0.20281144976615906,16.08331871032715,0.9563106796116505,0.9567985447930878,0.0,0.9572532969531605,0.14441454410552979,0.956343792633015,0.1462114378809929,0.0,0.0,0.0,0
38,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2716395854949951,15.699248313903809,0.9554004854368932,0.9558890404729422,0.0,0.19621030986309052,15.687704086303711,0.9566140776699029,0.9572532969531605,0.0,0.9577080491132333,0.13857883214950562,0.9577080491132333,0.14039482176303864,0.0,0.0,0.0,0
39,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.26398685574531555,15.311569213867188,0.9560072815533981,0.9567985447930878,0.0,0.18991859257221222,15.314458847045898,0.9575242718446602,0.9572532969531605,0.0,0.9577080491132333,0.1330922544002533,0.958162801273306,0.1349009945988655,0.0,0.0,0.0,0
40,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.25670722126960754,14.944171905517578,0.9569174757281553,0.958162801273306,0.0,0.18393388390541077,14.96148681640625,0.9593446601941747,0.959981809913597,0.0,0.9590723055934516,0.12783166766166687,0.9595270577535243,0.12962301820516586,0.0,0.0,0.0,0
41,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.24969297647476196,14.594843864440918,0.9584344660194175,0.9595270577535243,0.0,0.1781921088695526,14.62704849243164,0.9605582524271845,0.9604365620736699,0.0,0.9608913142337426,0.12287502735853195,0.959981809913597,0.12461623176932335,0.0,0.0,0.0,0
42,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.24295943975448608,14.262890815734863,0.9605582524271845,0.959981809913597,0.0,0.1727110892534256,14.309638977050781,0.9617718446601942,0.9604365620736699,0.0,0.9608913142337426,0.118160679936409,0.959981809913597,0.11981656029820442,0.0,0.0,0.0,0
43,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.23644812405109406,13.947615623474121,0.9620752427184466,0.9604365620736699,0.0,0.16745604574680328,14.008162498474121,0.962378640776699,0.9608913142337426,0.0,0.9613460663938154,0.11371245235204697,0.9604365620736699,0.11526644602417946,0.0,0.0,0.0,0
44,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.23019343614578247,13.647400856018066,0.9629854368932039,0.9604365620736699,0.0,0.16242247819900513,13.720874786376953,0.9629854368932039,0.9613460663938154,0.0,0.9613460663938154,0.10944440960884094,0.9608913142337426,0.11090095341205597,0.0,0.0,0.0,0
45,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.22417514026165009,13.361153602600098,0.9638956310679612,0.9608913142337426,0.0,0.15759260952472687,13.447100639343262,0.9638956310679612,0.9627103228740337,0.0,0.9622555707139608,0.1054287999868393,0.9613460663938154,0.10677120834589005,0.0,0.0,0.0,0
46,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.21832440793514252,13.087831497192383,0.9651092233009708,0.9608913142337426,0.0,0.1529761552810669,13.185379028320312,0.9648058252427184,0.9622555707139608,0.0,0.9618008185538881,0.1015939936041832,0.9613460663938154,0.10282528027892113,0.0,0.0,0.0,0
47,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.21262869238853455,12.827249526977539,0.9660194174757282,0.9608913142337426,0.0,0.14853960275650024,12.935550689697266,0.9648058252427184,0.9627103228740337,0.0,0.9627103228740337,0.09792491793632507,0.9622555707139608,0.09906516969203949,0.0,0.0,0.0,0
48,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.20712243020534515,12.577354431152344,0.9672330097087378,0.9608913142337426,0.0,0.1443190574645996,12.696346282958984,0.9660194174757282,0.9631650750341064,0.0,0.9627103228740337,0.09438133239746094,0.9627103228740337,0.09543127566576004,0.0,0.0,0.0,0
49,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2018684446811676,12.33846378326416,0.9672330097087378,0.9604365620736699,0.0,0.14024105668067932,12.467293739318848,0.966626213592233,0.9636198271941792,0.0,0.9627103228740337,0.09103859961032867,0.9622555707139608,0.09202390164136887,0.0,0.0,0.0,0
50,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19676946103572845,12.109562873840332,0.9684466019417476,0.9618008185538881,0.0,0.1363065540790558,12.247153282165527,0.9672330097087378,0.9645293315143247,0.0,0.9627103228740337,0.08778978139162064,0.9627103228740337,0.08871928602457047,0.0,0.0,0.0,0
51,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19180333614349365,11.890053749084473,0.96875,0.9618008185538881,0.0,0.13254082202911377,12.036605834960938,0.9675364077669902,0.9645293315143247,0.0,0.9627103228740337,0.08469550311565399,0.9627103228740337,0.08557076007127762,0.0,0.0,0.0,0
52,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.18692335486412048,11.678828239440918,0.970873786407767,0.9622555707139608,0.0,0.12894542515277863,11.834232330322266,0.9681432038834952,0.9645293315143247,0.0,0.9627103228740337,0.08173611015081406,0.9627103228740337,0.08256088197231293,0.0,0.0,0.0,0
53,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1821776181459427,11.475712776184082,0.9717839805825242,0.9631650750341064,0.0,0.1254698932170868,11.639993667602539,0.9693567961165048,0.9645293315143247,0.0,0.9636198271941792,0.07888961583375931,0.9631650750341064,0.07965163514018059,0.0,0.0,0.0,0
54,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.17756246030330658,11.280667304992676,0.9720873786407767,0.9636198271941792,0.0,0.1221151202917099,11.452529907226562,0.9702669902912622,0.9645293315143247,0.0,0.9640745793542519,0.0761898085474968,0.9640745793542519,0.07689571380615234,0.0,0.0,0.0,0
55,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1730479896068573,11.091827392578125,0.9723907766990292,0.9640745793542519,0.0,0.11889613419771194,11.271598815917969,0.9705703883495146,0.9645293315143247,0.0,0.9640745793542519,0.07357489317655563,0.9645293315143247,0.07422453537583351,0.0,0.0,0.0,0
56,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1686713546514511,10.911005973815918,0.9736043689320388,0.9640745793542519,0.0,0.11580975353717804,11.097299575805664,0.9711771844660194,0.9649840836743975,0.0,0.9645293315143247,0.07109671086072922,0.9645293315143247,0.07168405875563622,0.0,0.0,0.0,0
57,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.16439151763916016,10.73625373840332,0.975121359223301,0.9654388358344702,0.0,0.11282233148813248,10.929062843322754,0.9720873786407767,0.9649840836743975,0.0,0.9645293315143247,0.06870599091053009,0.9649840836743975,0.06922928988933563,0.0,0.0,0.0,0
58,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.16028320789337158,10.567773818969727,0.9760315533980582,0.9649840836743975,0.0,0.10994655638933182,10.767119407653809,0.9726941747572816,0.9649840836743975,0.0,0.9645293315143247,0.06639358401298523,0.9649840836743975,0.06686870008707047,0.0,0.0,0.0,0
59,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.15625138580799103,10.405047416687012,0.977245145631068,0.9654388358344702,0.0,0.10715589672327042,10.609883308410645,0.9736043689320388,0.9649840836743975,0.0,0.9645293315143247,0.06419020146131516,0.9649840836743975,0.06462259963154793,0.0,0.0,0.0,0
60,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.15234200656414032,10.248634338378906,0.9793689320388349,0.9663483401546157,0.0,0.10448438674211502,10.458328247070312,0.9742111650485437,0.9649840836743975,0.0,0.9645293315143247,0.06209000200033188,0.9649840836743975,0.06248040683567524,0.0,0.0,0.0,0
61,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1485235095024109,10.097481727600098,0.9805825242718447,0.9663483401546157,0.0,0.10190661996603012,10.311649322509766,0.975121359223301,0.965893587994543,0.0,0.9645293315143247,0.06010161340236664,0.9649840836743975,0.06044413708150387,0.0,0.0,0.0,0
62,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.14485682547092438,9.951417922973633,0.9820995145631068,0.9672578444747613,0.0,0.0994001030921936,10.170008659362793,0.9757281553398058,0.965893587994543,0.0,0.9645293315143247,0.0582164041697979,0.9654388358344702,0.05850669555366039,0.0,0.0,0.0,0
63,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.141285240650177,9.80979061126709,0.9824029126213593,0.9672578444747613,0.0,0.09699125587940216,10.0325927734375,0.9763349514563107,0.965893587994543,0.0,0.9654388358344702,0.05640488117933273,0.9654388358344702,0.05665142647922039,0.0,0.0,0.0,0
64,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.13780617713928223,9.673954010009766,0.9824029126213593,0.9672578444747613,0.0,0.09466434270143509,9.899189949035645,0.9769417475728155,0.965893587994543,0.0,0.965893587994543,0.05464877188205719,0.965893587994543,0.05485762655735016,0.0,0.0,0.0,0
65,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1343477964401245,9.542113304138184,0.9833131067961165,0.9672578444747613,0.0,0.09240143746137619,9.769495010375977,0.9769417475728155,0.965893587994543,0.0,0.965893587994543,0.05297839269042015,0.965893587994543,0.053143562749028206,0.0,0.0,0.0,0
66,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.13100466132164001,9.414653778076172,0.9833131067961165,0.9672578444747613,0.0,0.09021203219890594,9.644570350646973,0.9778519417475728,0.9663483401546157,0.0,0.965893587994543,0.051359426230192184,0.965893587994543,0.05148668959736824,0.0,0.0,0.0,0
67,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.12771497666835785,9.290616989135742,0.9833131067961165,0.9672578444747613,0.0,0.0880843997001648,9.52309799194336,0.9781553398058253,0.9663483401546157,0.0,0.965893587994543,0.04980555921792984,0.965893587994543,0.049886589869856834,0.0,0.0,0.0,0
68,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.12448465824127197,9.170668601989746,0.9836165048543689,0.9672578444747613,0.0,0.08601152896881104,9.406103134155273,0.9790655339805825,0.9663483401546157,0.0,0.9663483401546157,0.04829634726047516,0.965893587994543,0.04834123142063618,0.0,0.0,0.0,0
69,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.12132828682661057,9.054348945617676,0.9842233009708737,0.967712596634834,0.0,0.08401549607515335,9.2919340133667,0.9796723300970874,0.9663483401546157,0.0,0.9663483401546157,0.04684655740857124,0.965893587994543,0.0468590147793293,0.0,0.0,0.0,0
70,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.11826220899820328,8.94151496887207,0.9845266990291263,0.9686221009549796,0.0,0.08209171146154404,9.181063652038574,0.9802791262135923,0.9668030923146885,0.0,0.9663483401546157,0.04545560106635094,0.9663483401546157,0.04543624818325043,0.0,0.0,0.0,0
71,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.11524419486522675,8.832221031188965,0.9845266990291263,0.9686221009549796,0.0,0.08021407574415207,9.073324203491211,0.9808859223300971,0.9672578444747613,0.0,0.9663483401546157,0.0441146120429039,0.9668030923146885,0.04406419023871422,0.0,0.0,0.0,0
72,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.11232949048280716,8.725996017456055,0.9854368932038835,0.9686221009549796,0.0,0.07836451381444931,8.968822479248047,0.9817961165048543,0.967712596634834,0.0,0.9663483401546157,0.04281916841864586,0.9672578444747613,0.04274429380893707,0.0,0.0,0.0,0
73,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.10950282216072083,8.622859001159668,0.9860436893203883,0.9686221009549796,0.0,0.07658740133047104,8.867201805114746,0.9824029126213593,0.967712596634834,0.0,0.9663483401546157,0.04157876968383789,0.9672578444747613,0.04147984832525253,0.0,0.0,0.0,0
74,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.10677187144756317,8.522876739501953,0.9875606796116505,0.969531605275125,0.0,0.0748658999800682,8.7681884765625,0.9830097087378641,0.967712596634834,0.0,0.9663483401546157,0.040381576865911484,0.9672578444747613,0.040264274924993515,0.0,0.0,0.0,0
75,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.10408621281385422,8.426064491271973,0.9881674757281553,0.969531605275125,0.0,0.07319054752588272,8.67160415649414,0.9836165048543689,0.9686221009549796,0.0,0.9663483401546157,0.039215296506881714,0.967712596634834,0.03907821513712406,0.0,0.0,0.0,0
76,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1014610081911087,8.332127571105957,0.9890776699029126,0.9699863574351978,0.0,0.07155859470367432,8.577467918395996,0.9839199029126213,0.9686221009549796,0.0,0.9668030923146885,0.03809140995144844,0.9681673487949067,0.03793663531541824,0.0,0.0,0.0,0
77,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.09888284653425217,8.240813255310059,0.9893810679611651,0.9699863574351978,0.0,0.06997035443782806,8.485942840576172,0.9842233009708737,0.9686221009549796,0.0,0.9672578444747613,0.03700847178697586,0.9686221009549796,0.03682267107069492,0.0,0.0,0.0,0
78,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.09642466902732849,8.152691841125488,0.9893810679611651,0.9699863574351978,0.0,0.06842724233865738,8.39722728729248,0.9848300970873787,0.9690768531150523,0.0,0.9672578444747613,0.03597960248589516,0.9690768531150523,0.03576239384710789,0.0,0.0,0.0,0
79,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.09400118142366409,8.066637992858887,0.9896844660194175,0.9704411095952705,0.0,0.06692637503147125,8.30989933013916,0.9854368932038835,0.9690768531150523,0.0,0.967712596634834,0.034989479929208755,0.969531605275125,0.03473528474569321,0.0,0.0,0.0,0
80,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.09162315726280212,7.982930660247803,0.9899878640776699,0.9704411095952705,0.0,0.06547002494335175,8.225085258483887,0.9860436893203883,0.9690768531150523,0.0,0.967712596634834,0.03404592350125313,0.969531605275125,0.033764882013201714,0.0,0.0,0.0,0
81,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.08933070302009583,7.901810646057129,0.9902912621359223,0.9704411095952705,0.0,0.06404893845319748,8.142765045166016,0.9863470873786407,0.969531605275125,0.0,0.967712596634834,0.033134106546640396,0.969531605275125,0.032822318375110626,0.0,0.0,0.0,0
82,noshare,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.087093785405159,7.8218231201171875,0.9902912621359223,0.9704411095952705,0.0,0.06265678256750107,8.06263256072998,0.9866504854368932,0.969531605275125,0.0,0.9686221009549796,0.03224426880478859,0.969531605275125,0.03190368227660656,0.0,0.0,0.0,0
